source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",89,Duus & Co.,Prussia,INVERNESS,63 Churchill & Sim.,,29,Mar,1877,24,November,1877,False,condensed,0.9,Duus & Co. Prussia—63 Churchill & Sim.
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",91,MISSING_FROM_OCR,Trieste,INVERNESS,45 A. Rohrmoser.,,29,Mar,1877,24,November,1877,False,condensed,0.9,Trieste—45 A. Rohrmoser.
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",138,Rambler,Miramichi,INVERNESS,"—8,035 deals, &c., Crow & Co.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Rambler @ Miramichi,—8,035 deals, &c., Crow & Co."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",140,Moldavia,Cronstadt,INVERNESS,"—2,689 deals, 1,100 battens, 1,549 ends, Order.",,29,Mar,1877,24,November,1877,True,early_at,0.9,"Moldavia (s) @ Cronstadt,—2,689 deals, 1,100 battens, 1,549 ends, Order."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",141,Hudson,Quebec,INVERNESS,"—22,654 deals, 2,994 plank ends, 3,698 staves, Harrison & Co.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Hudson @ Quebec,—22,654 deals, 2,994 plank ends, 3,698 staves, Harrison & Co."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",142,Glasgow,Quebec,INVERNESS,"—287 pcs. timber, 4,350 staves, 23,887 deals, 2,024 ends, 5,063 boards, Harrison & Co.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Glasgow @ Quebec,—287 pcs. timber, 4,350 staves, 23,887 deals, 2,024 ends, 5,063 boards, Harrison & Co."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",143,Lidskjalp,Pitea,INVERNESS,"—3,464 pcs. timber, 1,403 planks, &c., Sheraton & Co.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Lidskjalp @ Pitea,—3,464 pcs. timber, 1,403 planks, &c., Sheraton & Co."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",144,Liffey,Musquash,INVERNESS,"—20,560 deals, 2,533 battens, &c., 2,094 ends, Order.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Liffey @ Musquash,—20,560 deals, 2,533 battens, &c., 2,094 ends, Order."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",145,Advice,Quebec,INVERNESS,"—13,200 staves, 2,513 deals, 1,126 pcs. timber, Order.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Advice @ Quebec,—13,200 staves, 2,513 deals, 1,126 pcs. timber, Order."
"16. 251-253 - November 24 1877 - Imports of Timber, &c. - Timber Trades Journal Vol. 5 1877_p001.txt",146,Havfruen,Quebec,INVERNESS,"—11,461 staves, 4,832 deals, 483 pcs. timber, Order.",,29,Mar,1877,24,November,1877,False,early_at,0.9,"Havfruen @ Quebec,—11,461 staves, 4,832 deals, 483 pcs. timber, Order."
