source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
18991007p.421.txt,9,Telegraphic,Address,ON,"“LIGNUM, GLASGOW.”",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address— “LIGNUM, GLASGOW.”"
18991007p.421.txt,14,Telegraphic,Address,ON,“STEWART.”,,28,Sept,1899,7,October,1899,False,condensed,0.9,Telegraphic Address— “STEWART.”
18991007p.421.txt,18,Port,Saw,ON,"mills, RENFREW",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Port Saw-mills, RENFREW,"
18991007p.421.txt,35,Telegraphic,Address,ON,"“LOYALTY, GLASGOW.”",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“LOYALTY, GLASGOW.”"
18991007p.421.txt,38,Telegraphic,Address,ON,"“Denny, London.” Tele. No. 4495 Av.",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“Denny, London.” Tele. No. 4495 Av."
18991007p.421.txt,40,Telegraphic,Address,ON,"“Lignum, Liverpool.” Tele. No. 5311",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“Lignum, Liverpool.” Tele. No. 5311"
18991007p.421.txt,42,Telegraphic,Address,ON,"“Denny, Manchester.” Tele. No. 3533",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“Denny, Manchester.” Tele. No. 3533"
18991007p.421.txt,44,Telegraphic,Address,ON,"“Burmah, Newcastle-on-Tyne.”",on-Tyne.”,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“Burmah, Newcastle-on-Tyne.”"
18991007p.421.txt,50,Telegraphic,Address,ON,“VALOREM GLASGOW.”,,28,Sept,1899,7,October,1899,False,condensed,0.9,Telegraphic Address—“VALOREM GLASGOW.”
18991007p.421.txt,93,Telegraphic,Address,ON,"“Kauri, Glasgow.” Telephone No. 1875.",,28,Sept,1899,7,October,1899,False,condensed,0.9,"Telegraphic Address—“Kauri, Glasgow.” Telephone No. 1875."
18991007p.421.txt,135,Karmo,Cronstadt,ON,"1,221 lds. deals, battens and boards-R. Millar & Sons.",R. Millar & Sons.,28,Sept,1899,7,October,1899,False,standard_dash,0.9,"Sept. 28 Karmo-Cronstadt-1,221 lds. deals, battens and boards-R. Millar & Sons."
18991007p.421.txt,136,Navigator,Archangel,ON,"749 lds. deals, battens and boards-Geo. Gordon & Co.",Geo. Gordon & Co.,28,Sept,1899,7,October,1899,False,condensed,0.9,"Navigator-Archangel-749 lds. deals, battens and boards-Geo. Gordon & Co."
18991007p.421.txt,137,Gemsen,Lillesand,ON,300 lds. firewood-Aberdeen Machine Firewood Co.,Aberdeen Machine Firewood Co.,30,Sept,1899,7,October,1899,False,condensed,0.9,30 Gemsen-Lillesand-300 lds. firewood-Aberdeen Machine Firewood Co.
18991007p.421.txt,139,N. M. Harlon,Skien,ON,"33 lds. deals, 180 lds. battens-R. Morton & Co.",R. Morton & Co.,27,Sept,1899,7,October,1899,False,standard_dash,0.9,"Sept. 27 N. M. Harlon-Skien-33 lds. deals, 180 lds. battens-R. Morton & Co."
18991007p.421.txt,140,Tento,Risoer,ON,477 lds pitwood-John Denholm & Co.,John Denholm & Co.,28,Sept,1899,7,October,1899,True,condensed,0.9,28 Tento (s)-Risoer-477 lds pitwood-John Denholm & Co.
18991007p.421.txt,141,Elme,Skien,ON,141 lds. deals-J. Kennedy.,J. Kennedy.,27,Sept,1899,7,October,1899,False,condensed,0.9,Elme-Skien-141 lds. deals-J. Kennedy.
18991007p.421.txt,142,Mary,Halmstadt,ON,149 lds. pitwood-Love & Stewart.,Love & Stewart.,2,Oct,1899,7,October,1899,False,standard_dash,0.9,Oct. 2 Mary-Halmstadt-149 lds. pitwood-Love & Stewart.
18991007p.421.txt,143,Woodlands,Nederkalix,ON,"1,699 lds deals, battens and boards-J. Fleming & Co., Ltd.","J. Fleming & Co., Ltd.",2,Oct,1899,7,October,1899,False,condensed,0.9,"Woodlands-Nederkalix-1,699 lds deals, battens and boards-J. Fleming & Co., Ltd."
18991007p.421.txt,144,Vala,Hernösand,ON,"1,780-deals, battens and boards-George Gordon & Co.","deals, battens and boards-George Gordon & Co.",2,Oct,1899,7,October,1899,False,condensed,0.9,"Vala-Hernösand-1,780-deals, battens and boards-George Gordon & Co."
18991007p.421.txt,146,Alpha Bk.,Matane,ON,760 lds. birch spool,,26,Sept,1899,7,October,1899,False,standard_dash,0.9,"Sept. 26 Alpha Bk.-Matane-760 lds. birch spool-wood sawn, 18 lds. deals-J. & P. Coats, Ltd."
18991007p.421.txt,148,Ilmator,"Dalhousie, N.B.",ON,882 lds deals-Wm. Alexander & Sons.,Wm. Alexander & Sons.,26,Sept,1899,7,October,1899,False,standard_dash,0.9,"Sept. 26 Ilmator-Dalhousie, N.B.-882 lds deals-Wm. Alexander & Sons."
18991007p.421.txt,149,Garry,Fredrikshald,ON,850 lds. pit props-Love & Stewart,Love & Stewart,27,Sept,1899,7,October,1899,True,condensed,0.9,27 Garry (s)-Fredrikshald-850 lds. pit props-Love & Stewart
18991007p.421.txt,151,Elizabeth,Moss,ON,100 lds. pitwood-Bryson & Co.,Bryson & Co.,28,Sept,1899,7,October,1899,False,standard_dash,0.9,Sept. 28 Elizabeth - Moss-100 lds. pitwood-Bryson & Co.
18991007p.421.txt,152,Enigheden,Christianasand,ON,132 lds. pitwood-Kirkwood & Co.,Kirkwood & Co.,29,Sept,1899,7,October,1899,False,condensed,0.9,29 Enigheden-Christianasand-132 lds. pitwood-Kirkwood & Co.
18991007p.421.txt,153,Emma,Riga,ON,"411 lds. pitprops-Lochgelly Iron & Coal Co., Ltd.","Lochgelly Iron & Coal Co., Ltd.",27,Sept,1899,7,October,1899,False,standard_dash,0.9,"Sept. 27 Emma-Riga-411 lds. pitprops-Lochgelly Iron & Coal Co., Ltd."
18991007p.421.txt,154,Tofteland,Carlshamn,ON,"390 lds. pitprops-Lochgelly Iron & Coal Co., Ltd.","Lochgelly Iron & Coal Co., Ltd.",28,Sept,1899,7,October,1899,False,condensed,0.9,"28 Tofteland-Carlshamn-390 lds. pitprops-Lochgelly Iron & Coal Co., Ltd."
18991007p.421.txt,155,Onward,Konigsberg,ON,47 lds. sleeper blocks-Alex Bruce & Co.,Alex Bruce & Co.,29,Sept,1899,7,October,1899,False,condensed,0.9,29 Onward-Konigsberg-47 lds. sleeper blocks-Alex Bruce & Co.
18991007p.421.txt,156,Ensign,Konigsberg,ON,64 lds. sleeper blocks-Alex Bruce & Co.,Alex Bruce & Co.,27,Sept,1899,7,October,1899,False,condensed,0.9,Ensign-Konigsberg-64 lds. sleeper blocks-Alex Bruce & Co.
18991007p.421.txt,157,Chasseur,Cronstadt,ON,548 lds. battens-Jas. Donaldson & Sons.,Jas. Donaldson & Sons.,27,Sept,1899,7,October,1899,False,condensed,0.9,Chasseur - Cronstadt - 548 lds. battens-Jas. Donaldson & Sons.
18991007p.421.txt,158,Marie,Sundsvall,ON,231 lds. battens-Hy. Lindsay & Co.,Hy. Lindsay & Co.,30,Sept,1899,7,October,1899,False,condensed,0.9,30 Marie-Sundsvall-231 lds. battens-Hy. Lindsay & Co.
18991007p.421.txt,159,Medina,Halmstad,ON,"340 lds. pitwood and sleepers-Fife Coal Co., Ltd.","Fife Coal Co., Ltd.",2,Oct,1899,7,October,1899,False,standard_dash,0.9,"Oct. 2 Medina-Halmstad-340 lds. pitwood and sleepers-Fife Coal Co., Ltd."
18991007p.421.txt,160,Fortuna,Kalmar,ON,200 lds pitwood-Malling & Co.,Malling & Co.,2,Oct,1899,7,October,1899,False,condensed,0.9,Fortuna-Kalmar-200 lds pitwood-Malling & Co.
18991007p.421.txt,162,Columbine,Brevig,LERWICK,"65 lds. hewn logs, 4 lds. hewn ash, 25 lds spars, 3 lds. rickers, 6 lds. fir battens, 3 lds. oars, 1 ld. crooks 2 lds. pitprops-Hay & Co.",Hay & Co.,27,Sept,1899,7,October,1899,False,standard_dash,1.0,"Sept. 27 Columbine-Brevig-65 lds. hewn logs, 4 lds. hewn ash, 25 lds spars, 3 lds. rickers, 6 lds. fir battens, 3 lds. oars, 1 ld. crooks 2 lds. pitprops-Hay & Co."
18991007p.421.txt,164,Johannes,Porsgrund,LERWICK,254 lds. battens-M. J. Ellingsen.,M. J. Ellingsen.,26,Sept,1899,7,October,1899,False,standard_dash,1.0,Sept. 26 Johannes-Porsgrund-254 lds. battens-M. J. Ellingsen.
18991007p.421.txt,165,Twilight,Wyburg,LERWICK,16 lds. firewood-Chr. Salvesen & Co.,Chr. Salvesen & Co.,26,Sept,1899,7,October,1899,False,condensed,1.0,Twilight-Wyburg-16 lds. firewood-Chr. Salvesen & Co.
18991007p.421.txt,166,Petersburg,St. Petersburg,LERWICK,"1,625 lds. deals and battens, 5 lds. sawn fir-Wm. Thomson & Co.",Wm. Thomson & Co.,27,Sept,1899,7,October,1899,True,condensed,0.9,"27 Petersburg (s)-St. Petersburg-1,625 lds. deals and battens, 5 lds. sawn fir-Wm. Thomson & Co."
18991007p.421.txt,167,Penelope,Riga,LERWICK,"29 lds. lathwood, 122 lds. battens, 99 lds. pitwood-J. Cormack & Co.",J. Cormack & Co.,28,Sept,1899,7,October,1899,False,condensed,0.9,"28 Penelope-Riga-29 lds. lathwood, 122 lds. battens, 99 lds. pitwood-J. Cormack & Co."
18991007p.421.txt,168,Holger Danske,Memel,LERWICK,69 lds. oak staves-Hugo Knoblauch.,Hugo Knoblauch.,2,Oct,1899,7,October,1899,False,standard_dash,0.9,Oct. 2 Holger Danske-Memel-69 lds. oak staves -Hugo Knoblauch.
18991007p.421.txt,170,Nevada,Cronstadt,MONTROSE,412 lds. battens-Robt Millar & Sons.,Robt Millar & Sons.,28,Sept,1899,7,October,1899,True,standard_dash,1.0,Sept. 28 Nevada (s)-Cronstadt-412 lds. battens -Robt Millar & Sons.
18991007p.421.txt,172,Ulargarte,Sundsvall,MONTROSE,408 lds. battens and staves-A. Creighton & Co.,A. Creighton & Co.,30,Sept,1899,7,October,1899,False,standard_dash,1.0,Sept. 30 Ulargarte-Sundsvall-408 lds. battens and staves-A. Creighton & Co.
18991007p.421.txt,177,Telegraphic,Address.,GREENOCK,“GREENHEART.”,,30,Sept,1899,7,October,1899,False,condensed,0.9,Telegraphic Address.—“GREENHEART.”
18991007p.421.txt,178,Every description of round and,,GREENOCK,"cut up Home Timber supplied for Collieries, Cartwrights, Coachbuilders, Boatbuilders, Shipbuilders &c.",,30,Sept,1899,7,October,1899,False,condensed,0.9,"Every description of round and cut-up Home Timber supplied for Collieries, Cartwrights, Coachbuilders, Boatbuilders, Shipbuilders &c."
18991014p.442_p003.txt,46,Duchess of Roxburghe,Archangel,GREENOCK,"61,403 deals, &c. ; from Keret",,30,Sept,1899,14,October,1899,True,condensed,0.9,"Duchess of Roxburghe (s)—Archangel—61,403 deals, &c. ; from Keret—61,403 deals, &c."
18991014p.442_p003.txt,48,Leander,Montreal,GREENOCK,"87,143 deal ends.",,30,Sept,1899,14,October,1899,True,condensed,0.9,"Leander (s)—Montreal—87,143 deal ends."
18991014p.442_p003.txt,49,Sitona,Fredrikstad,GREENOCK,"8,635 floorings-Beaton, & Co. 5,041 bdls floorings.","Beaton, & Co.",30,Sept,1899,14,October,1899,True,condensed,0.9,"Sitona (s)—Fredrikstad—8,635 floorings—Beaton, & Co. ; 5,041 bdls floorings."
18991014p.442_p003.txt,50,MISSING_FROM_OCR,Skien,GREENOCK,"20,630 floorings-Bries Successors 15 fms. firewood, 1,233 bdls.",Bries Successors,30,Sept,1899,14,October,1899,False,condensed,0.9,"Skien — 20,630 floorings — Bries Successors ; 15 fms. firewood, 1,233 bdls."
18991014p.442_p003.txt,51,Sumarlide,St. Anne,GREENOCK,"27,867 deals.",,30,Sept,1899,14,October,1899,True,condensed,0.9,"Sumarlide (s)—St. Anne—27,867 deals."
18991014p.442_p003.txt,52,Eres,Norrsundet,GREENOCK,"75 stds. Bournes 16,191 doz. deals, &c.",,30,Sept,1899,14,October,1899,True,condensed,0.9,"Eres (s)—Norrsundet — 75 stds. Bournes ; 16,191 doz. deals, &c."
18991014p.442_p003.txt,53,Zoe,Archangel,GREENOCK,"37,217 deals, &c. ; Kem",,7,Oct,1899,14,October,1899,True,standard_dash,0.9,"Oct. 7 Zoe (s)—Archangel—37,217 deals, &c. ; Kem—31,300 deals, &c."
18991014p.442_p003.txt,54,Primo,Soderhamn,GREENOCK,"92,714 deals, &c. ; St. Julien",,9,Oct,1899,14,October,1899,True,standard_dash,0.9,"Oct. 9 Primo (s)—Soderhamn—92,714 deals, &c. ; St. Julien—Naske—21,160 planks and 337,233 battens, 6,874 boards and scantlings."
