source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_line
18950105p.26_p001.txt,15,Dolo,Bordeaux,CARDIFF,"1,150 lds. pitwood",,24,12,1895,5,1,1895,True,"Dec. 24 Dolo -Bordeaux-1,150 lds. pitwood-"
18950105p.26_p001.txt,23,Garonne,Bordeaux,CARDIFF,900 lds. pitwood,W. R.,27,12,1895,5,1,1895,False,27 Garonne-Bordeaux-900 lds. pitwood-W. R.
18950105p.26_p001.txt,31,Vindomora,Villagarcia,CARDIFF,"1,000 lds. pitwood",,28,12,1895,5,1,1895,False,"28 Vindomora-Villagarcia-1,000 lds. pitwood-"
18950105p.26_p001.txt,35,Glenwood,Bayonne,CARDIFF,"2,200 lds. pitwood",,31,12,1895,5,1,1895,True,"31 Glenwood -Bayonne-2,200 lds. pitwood-"
18950105p.26_p001.txt,43,Nivid,Gothenburg,FALMOUTH,70 lds. sawn fir,,28,12,1895,5,1,1895,False,Dec. 28 Nivid-Gothenburg-70 lds. sawn fir-
18950105p.26_p001.txt,46,Zelotais,Gefle,FAVERSHAM,"340 lds. deals and battens,",,27,12,1895,5,1,1895,False,"Dec. 27 Zelotais-Gefle-340 lds. deals and battens,"
18950105p.26_p001.txt,49,Speranza,Kubiken,GRIMSBY,470 lds. fir,,24,12,1895,5,1,1895,False,Dec. 24 Speranza-Kubiken-470 lds. fir
18950105p.26_p001.txt,51,Martha,Danzig,GRIMSBY,70 lds. oak,Seddon,27,12,1895,5,1,1895,True,27 Martha -Danzig-70 lds. oak-Seddon
18950105p.26_p001.txt,54,Justin,Riga,GRIMSBY,"232 lds. fir, 472 lds. sleepers",,28,12,1895,5,1,1895,True,"28 Justin -Riga-232 lds. fir, 472 lds. sleepers-"
18950105p.26_p001.txt,58,Cato,Danzig,GRIMSBY,641 lds. sleepers,"T. Wilson, Son",31,12,1895,5,1,1895,False,"31 Cato-Danzig-641 lds. sleepers-T. Wilson, Son"
18950105p.26_p001.txt,60,Sleipner,Fredrikshald,HARTLEPOOL (WEST),801 lds. sleepers,,24,12,1895,5,1,1895,False,Dec. 24 Sleipner-Fredrikshald-801 lds. sleepers
18950105p.26_p001.txt,62,Jason,Hernosand,HARTLEPOOL (WEST),360 lds. props,W. Pearson,27,12,1895,5,1,1895,False,27 Jason-Hernosand-360 lds. props-W. Pearson
18950105p.26_p001.txt,71,Ban Righ,Danzig,HARTLEPOOL (WEST),110 lds. hewn oak,R.,28,12,1895,5,1,1895,False,28 Ban Righ-Danzig-110 lds. hewn oak-R.
18950105p.26_p001.txt,78,Maitlands,Stettin,HARTLEPOOL (WEST),168 lds. props,W.,29,12,1895,5,1,1895,False,29 Maitlands-Stettin-168 lds. props-W.
18950105p.26_p001.txt,84,Romeo,Gothenburg,ALBERT DOCK,643 bdls. staves,,27,12,1895,5,1,1895,True,Dec. 27 Romeo -Gothenburg-643 bdls. staves
18950105p.26_p001.txt,94,Ariosto,Gothenburg,ALBERT DOCK,"1,355 doors",Hollis,31,12,1895,5,1,1895,True,"31 Ariosto -Gothenburg-1,355 doors-Hollis"
18950105p.26_p001.txt,100,Buffalo,New York,ALEXANDRA DOCK,628 pcs. beech,,29,12,1895,5,1,1895,True,Dec. 29 Buffalo -New York-628 pcs. beech
18950105p.26_p001.txt,103,Albatross,Bremen,PRINCE'S DOCK,,,27,12,1895,5,1,1895,True,Dec. 27 Albatross -Bremen-
18950105p.26_p001.txt,107,Helge,Blankaholm,QUEEN'S DOCK,"2,649 bdls. broom",,27,12,1895,5,1,1895,False,"Dec. 27 Helge-Blankaholm-2,649 bdls. broom-"
18950105p.26_p001.txt,111,Tasso,Drontheim,RAILWAY DOCK,quantity of fire,,27,12,1895,5,1,1895,True,Dec. 27 Tasso -Drontheim-quantity of fire-
18950105p.26_p001.txt,113,Cato,Danzig,RAILWAY DOCK,"96 pcs. wood, 1,995 pcs.",,1,1,1895,5,1,1895,True,"Jan. 1 Cato -Danzig-96 pcs. wood, 1,995 pcs."
18950105p.26_p001.txt,118,Pluto,Halmstad,VICTORIA DOCK,"8,302 pit props",,31,12,1895,5,1,1895,True,"Dec. 31 Pluto -Halmstad-8,302 pit props"
18950105p.26_p001.txt,122,Cephalonia,Boston,ALEXANDRA DOCK,"8,800 staves",,27,12,1895,5,1,1895,True,"Dec. 27 Cephalonia -Boston-8,800 staves-"
18950105p.26_p001.txt,124,Tauric,New York,ALEXANDRA DOCK,441 bdls. handles,A.,28,12,1895,5,1,1895,True,28 Tauric -New York-441 bdls. handles-A.
18950105p.26_p001.txt,129,Numidian,Portland,ALEXANDRA DOCK,300 cs. match,,1,1,1895,5,1,1895,True,Jan. 1 Numidian -Portland-300 cs. match
18950105p.26_p001.txt,137,Barcelona,"Halifax, N.S.",BROCKLEBANK DOCK,"13 bdls.,",,31,12,1895,5,1,1895,True,"Dec. 31 Barcelona -Halifax, N.S.-13 bdls.,"
18950105p.26_p001.txt,140,Hermod,Gothenburg,GARSTON DOCK,"1,150 bdls.",,27,12,1895,5,1,1895,True,"Dec. 27 Hermod -Gothenburg-1,150 bdls."
18950105p.26_p001.txt,144,Union,Fredrikstad,GARSTON DOCK,"41,804 bdls. sawn",,1,1,1895,5,1,1895,True,"Jan. 1 Union -Fredrikstad-41,804 bdls. sawn"
18950105p.26_p001.txt,147,Baltimore,Baltimore,HORNBY DOCK,512 pcs.,,31,12,1895,5,1,1895,True,Dec. 31 Baltimore -Baltimore-512 pcs.
18950105p.26_p001.txt,150,Euclid,New York,HUSKISSON DOCK,"1,200 staves",,28,12,1895,5,1,1895,True,"Dec. 28 Euclid -New York-1,200 staves-"
18950105p.26_p001.txt,153,Shenandoah,Newport News,LANGTON DOCK,950,,27,12,1895,5,1,1895,True,Dec. 27 Shenandoah -Newport News-950
18950105p.26_p001.txt,156,Italia,New York,WATERLOO DOCK,581 bdls. elm,,28,12,1895,5,1,1895,True,Dec. 28 Italia -New York-581 bdls. elm
18950105p.26_p001.txt,160,Nora,Fredrikstad,SURREY COMMERCIAL DOCKS,"40,080 boards",,28,12,1895,5,1,1895,True,"Dec. 28 Nora -Fredrikstad-40,080 boards"
18950105p.26_p001.txt,165,Vega,Soderhamn,SURREY COMMERCIAL DOCKS,270 fms. firewood,Duus,29,12,1895,5,1,1895,False,29 Vega-Soderhamn-270 fms. firewood-Duus
18950105p.26_p001.txt,166,Juno,Gefle,SURREY COMMERCIAL DOCKS,"9,898 doz. battens",,31,12,1895,5,1,1895,True,"31 Juno -Gefle-9,898 doz. battens"
18950105p.26_p001.txt,167,Avena,Uddevalla,SURREY COMMERCIAL DOCKS,"920 doors, 1,321",,1,1,1895,5,1,1895,True,"Jan. 1 Avena -Uddevalla-920 doors, 1,321"
18950105p.26_p001.txt,173,Chr. Broberg,Konigsberg,MILLWALL DOCKS,"2,410",,27,12,1895,5,1,1895,True,"Dec. 27 Chr. Broberg -Konigsberg-2,410"
18950105p.26_p001.txt,175,Magnus,Riga,MILLWALL DOCKS,"12,915 pcs. lathwood,",,28,12,1895,5,1,1895,True,"28 Magnus -Riga-12,915 pcs. lathwood,"
